,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
1090,Tottenham,Man City,0,2,A,47,40,47,51,1.3823529411764706,1.2352941176470589,D,W,L,D,L,L,9.0,18.0,34.0,-9.0,0.0,-0.3235294117647059,DWL,DLL,4,1,0.08823529411764706
1091,Aston Villa,Chelsea,2,1,H,36,60,40,32,1.1176470588235294,1.7647058823529411,D,D,D,W,W,W,8.0,6.0,34.0,2.0,-0.11764705882352941,0.8235294117647058,DDD,WWW,3,9,-0.17647058823529413
1092,Bolton,West Ham,1,0,H,36,37,48,56,1.0294117647058822,0.9411764705882353,L,W,W,D,D,W,16.0,7.0,34.0,9.0,-0.35294117647058826,-0.5588235294117647,LWW,DDW,6,5,0.029411764705882353
1093,Charlton,Birmingham,0,2,A,41,31,46,44,1.3529411764705883,1.1176470588235294,L,L,D,W,L,W,14.0,18.0,34.0,-4.0,-0.14705882352941177,-0.38235294117647056,LLD,WLW,1,6,-0.14705882352941177
1094,Everton,Liverpool,1,2,A,43,49,38,35,1.6470588235294117,1.6176470588235294,W,W,L,W,L,W,15.0,2.0,34.0,13.0,0.14705882352941177,0.4117647058823529,WWL,WLW,6,6,0.0
1095,Fulham,Newcastle,2,1,H,35,57,46,43,1.1176470588235294,1.7941176470588236,L,L,L,L,L,W,13.0,4.0,34.0,9.0,-0.3235294117647059,0.4117647058823529,LLL,LLW,0,3,-0.08823529411764706
1096,Man United,Blackburn,3,1,H,61,43,29,37,2.0588235294117645,1.5294117647058822,W,W,W,W,W,L,3.0,10.0,34.0,-7.0,0.9411764705882353,0.17647058823529413,WWW,WWL,9,6,0.08823529411764706
1097,Middlesboro,Arsenal,0,2,A,42,69,35,36,1.3529411764705883,2.0,D,W,D,D,D,W,12.0,1.0,34.0,11.0,0.20588235294117646,0.9705882352941176,DWD,DDW,5,5,0.0
1098,Southampton,Leeds,3,2,H,38,46,35,48,1.411764705882353,1.1176470588235294,W,D,D,D,W,L,11.0,5.0,34.0,6.0,0.08823529411764706,-0.058823529411764705,WDD,DWL,5,4,0.029411764705882353
1099,Sunderland,West Brom,1,2,A,20,22,54,52,0.5588235294117647,0.6176470588235294,L,L,L,L,L,L,17.0,18.0,34.0,-1.0,-1.0,-0.8823529411764706,LLL,LLL,0,0,0.0
1100,Birmingham,Southampton,3,2,H,33,40,44,38,1.1714285714285715,1.3714285714285714,W,W,L,L,W,D,18.0,11.0,35.0,7.0,-0.3142857142857143,0.05714285714285714,WWL,LWD,6,4,0.05714285714285714
1101,Blackburn,Bolton,0,0,D,44,37,40,48,1.4857142857142858,1.0857142857142856,L,W,W,W,L,W,10.0,16.0,35.0,-6.0,0.11428571428571428,-0.3142857142857143,LWW,WLW,6,6,0.0
1102,Chelsea,Everton,4,1,H,61,44,34,40,1.7142857142857142,1.6,L,W,W,L,W,W,6.0,15.0,35.0,-9.0,0.7714285714285715,0.11428571428571428,LWW,LWW,6,6,0.0
1103,Liverpool,Charlton,2,1,H,51,41,36,48,1.6571428571428573,1.3142857142857143,W,W,L,L,L,L,2.0,14.0,35.0,-12.0,0.42857142857142855,-0.2,WWL,LLL,6,0,0.17142857142857143
1104,Man City,Sunderland,3,0,H,42,21,51,56,1.2857142857142858,0.5428571428571428,W,D,L,L,L,L,18.0,17.0,35.0,1.0,-0.2571428571428571,-1.0,WDL,LLL,4,0,0.11428571428571428
1105,Newcastle,Aston Villa,1,1,D,58,38,45,41,1.7428571428571429,1.1714285714285715,L,L,L,W,D,D,4.0,8.0,35.0,-4.0,0.37142857142857144,-0.08571428571428572,LLL,WDD,0,5,-0.14285714285714285
1106,West Brom,Tottenham,2,3,A,24,47,53,49,0.6857142857142857,1.3428571428571427,W,L,L,L,D,W,18.0,9.0,35.0,9.0,-0.8285714285714286,-0.05714285714285714,WLL,LDW,3,4,-0.02857142857142857
1107,West Ham,Middlesboro,1,0,H,37,42,57,37,0.9142857142857143,1.3142857142857143,L,D,D,L,D,W,7.0,12.0,35.0,-5.0,-0.5714285714285714,0.14285714285714285,LDD,LDW,2,4,-0.05714285714285714
1108,Leeds,Fulham,2,0,H,48,37,51,47,1.0857142857142856,1.1714285714285715,L,D,W,W,L,L,5.0,13.0,35.0,-8.0,-0.08571428571428572,-0.2857142857142857,LDW,WLL,4,3,0.02857142857142857
1109,Birmingham,Middlesboro,3,0,H,33,42,44,37,1.1714285714285715,1.3142857142857143,W,W,L,L,D,W,18.0,12.0,35.0,6.0,-0.3142857142857143,0.14285714285714285,WWL,LDW,6,4,0.05714285714285714
1110,Bolton,Arsenal,2,2,D,37,73,48,38,1.0833333333333333,2.0,D,W,L,D,W,D,16.0,1.0,36.0,15.0,-0.3055555555555556,0.9722222222222222,DWL,DWD,4,5,-0.027777777777777776
1111,Charlton,Southampton,2,1,H,42,41,50,40,1.2777777777777777,1.3333333333333333,L,L,L,L,L,W,14.0,11.0,36.0,3.0,-0.2222222222222222,0.027777777777777776,LLL,LLW,0,3,-0.08333333333333333
1112,Chelsea,Fulham,1,1,D,65,37,35,49,1.75,1.1388888888888888,W,L,W,L,W,L,6.0,13.0,36.0,-7.0,0.8333333333333334,-0.3333333333333333,WLW,LWL,6,3,0.08333333333333333
1113,Everton,Aston Villa,2,1,H,45,39,44,42,1.5555555555555556,1.1666666666666667,L,L,W,D,W,D,15.0,8.0,36.0,7.0,0.027777777777777776,-0.08333333333333333,LLW,DWD,3,5,-0.05555555555555555
1114,Leeds,Blackburn,2,3,A,50,44,51,40,1.1388888888888888,1.4722222222222223,W,L,D,D,L,W,5.0,10.0,36.0,-5.0,-0.027777777777777776,0.1111111111111111,WLD,DLW,4,4,0.0
1115,Sunderland,Newcastle,0,1,A,21,59,59,46,0.5277777777777778,1.7222222222222223,L,L,L,D,L,L,17.0,4.0,36.0,13.0,-1.0555555555555556,0.3611111111111111,LLL,DLL,0,1,-0.027777777777777776
1116,West Brom,Liverpool,0,6,A,26,53,56,37,0.6666666666666666,1.6944444444444444,L,W,L,W,W,W,18.0,2.0,36.0,16.0,-0.8333333333333334,0.4444444444444444,LWL,WWW,3,9,-0.16666666666666666
1117,Man City,West Ham,0,1,A,45,38,51,57,1.3333333333333333,0.9722222222222222,W,W,D,W,L,D,18.0,7.0,36.0,11.0,-0.16666666666666666,-0.5277777777777778,WWD,WLD,7,4,0.08333333333333333
1118,Tottenham,Man United,0,2,A,50,66,51,32,1.3888888888888888,2.0555555555555554,W,L,D,W,D,W,9.0,3.0,36.0,6.0,-0.027777777777777776,0.9444444444444444,WLD,WDW,4,7,-0.08333333333333333
1119,Aston Villa,Sunderland,1,0,H,39,21,42,59,1.1666666666666667,0.5277777777777778,D,W,D,L,L,L,8.0,17.0,36.0,-9.0,-0.08333333333333333,-1.0555555555555556,DWD,LLL,5,0,0.1388888888888889
1120,Blackburn,West Brom,1,1,D,47,26,42,62,1.5135135135135136,0.6486486486486487,W,D,L,L,L,W,10.0,18.0,37.0,-8.0,0.13513513513513514,-0.972972972972973,WDL,LLW,4,3,0.02702702702702703
1121,Fulham,Everton,2,0,H,38,47,50,45,1.135135135135135,1.5945945945945945,D,L,W,W,L,L,13.0,15.0,37.0,-2.0,-0.32432432432432434,0.05405405405405406,DLW,WLL,4,3,0.02702702702702703
1122,Liverpool,Man City,1,2,A,59,45,37,52,1.7297297297297298,1.2972972972972974,W,W,W,L,W,W,2.0,18.0,37.0,-16.0,0.5945945945945946,-0.1891891891891892,WWW,LWW,9,6,0.08108108108108109
1123,Man United,Charlton,4,1,H,68,44,32,51,2.081081081081081,1.3243243243243243,W,W,D,W,L,L,3.0,14.0,37.0,-11.0,0.972972972972973,-0.1891891891891892,WWD,WLL,7,3,0.10810810810810811
1124,Middlesboro,Tottenham,5,1,H,42,50,41,53,1.2432432432432432,1.3513513513513513,L,L,L,L,W,L,12.0,9.0,37.0,3.0,0.02702702702702703,-0.08108108108108109,LLL,LWL,0,3,-0.08108108108108109
1125,Newcastle,Birmingham,1,0,H,60,39,46,46,1.7567567567567568,1.2702702702702702,W,D,L,W,W,W,4.0,18.0,37.0,-14.0,0.3783783783783784,-0.1891891891891892,WDL,WWW,4,9,-0.13513513513513514
1126,Southampton,Bolton,0,0,D,41,39,40,50,1.3243243243243243,1.0810810810810811,D,L,L,D,D,W,11.0,16.0,37.0,-5.0,0.02702702702702703,-0.2972972972972973,DLL,DDW,1,5,-0.10810810810810811
1127,West Ham,Chelsea,1,0,H,39,66,57,36,1.027027027027027,1.7297297297297298,W,W,L,D,W,L,7.0,6.0,37.0,1.0,-0.4864864864864865,0.8108108108108109,WWL,DWL,6,4,0.05405405405405406
1128,Arsenal,Leeds,2,3,A,75,52,41,54,1.945945945945946,1.1081081081081081,L,D,W,L,W,L,1.0,5.0,37.0,-4.0,0.918918918918919,-0.05405405405405406,LDW,LWL,4,3,0.02702702702702703
1129,Arsenal,Southampton,6,1,H,75,41,41,40,1.945945945945946,1.3243243243243243,L,D,W,D,L,L,1.0,11.0,37.0,-10.0,0.918918918918919,0.02702702702702703,LDW,DLL,4,1,0.08108108108108109
1130,Birmingham,West Ham,2,2,D,39,40,47,57,1.236842105263158,1.0789473684210527,L,W,W,W,W,W,18.0,7.0,38.0,11.0,-0.21052631578947367,-0.4473684210526316,LWW,WWW,6,9,-0.07894736842105263
1131,Bolton,Middlesboro,2,1,H,39,47,50,42,1.0789473684210527,1.2894736842105263,D,D,D,W,L,L,16.0,12.0,38.0,4.0,-0.2894736842105263,0.13157894736842105,DDD,WLL,3,3,0.0
1132,Charlton,Fulham,0,1,A,45,40,55,50,1.2894736842105263,1.1842105263157894,L,W,L,W,D,L,14.0,13.0,38.0,1.0,-0.2631578947368421,-0.2631578947368421,LWL,WDL,3,4,-0.02631578947368421
1133,Chelsea,Liverpool,2,1,H,66,60,37,39,1.6842105263157894,1.6842105263157894,L,D,W,L,W,W,6.0,2.0,38.0,4.0,0.7631578947368421,0.5526315789473685,LDW,LWW,4,6,-0.05263157894736842
1134,Everton,Man United,1,2,A,47,72,47,33,1.5526315789473684,2.1052631578947367,L,W,L,W,W,W,15.0,3.0,38.0,12.0,0.0,1.0263157894736843,LWL,WWW,3,9,-0.15789473684210525
1135,Leeds,Aston Villa,3,1,H,55,41,56,44,1.1578947368421053,1.1842105263157894,W,L,W,W,L,D,5.0,8.0,38.0,-3.0,-0.02631578947368421,-0.07894736842105263,WLW,WLD,6,4,0.05263157894736842
1136,Man City,Southampton,0,1,A,47,42,53,46,1.3421052631578947,1.2894736842105263,W,L,W,L,D,L,18.0,11.0,38.0,7.0,-0.15789473684210525,-0.10526315789473684,WLW,LDL,6,1,0.13157894736842105
1137,Sunderland,Arsenal,0,4,A,21,81,61,42,0.5,1.9736842105263157,L,L,L,W,L,D,17.0,1.0,38.0,16.0,-1.0526315789473684,1.0263157894736843,LLL,WLD,0,4,-0.10526315789473684
1138,Tottenham,Blackburn,0,4,A,51,48,58,43,1.3157894736842106,1.5,L,L,W,D,W,D,9.0,10.0,38.0,-1.0,-0.18421052631578946,0.13157894736842105,LLW,DWD,3,5,-0.05263157894736842
1139,West Brom,Newcastle,2,2,D,27,61,63,46,0.6578947368421053,1.7894736842105263,D,L,L,W,W,D,18.0,4.0,38.0,14.0,-0.9473684210526315,0.39473684210526316,DLL,WWD,1,7,-0.15789473684210525
1140,Arsenal,Everton,2,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,2.0,7.0,1.0,-5.0,0.0,0.0,MMM,MMM,0,0,0.0
1141,Birmingham,Tottenham,1,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,13.0,10.0,1.0,3.0,0.0,0.0,MMM,MMM,0,0,0.0
1142,Blackburn,Wolves,5,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,6.0,18.0,1.0,-12.0,0.0,0.0,MMM,MMM,0,0,0.0
1143,Fulham,Middlesbrough,3,2,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,14.0,11.0,1.0,3.0,0.0,0.0,MMM,MMM,0,0,0.0
1144,Leicester,Southampton,2,2,D,0,0,0,0,0.0,0.0,M,M,M,M,M,M,18.0,8.0,1.0,10.0,0.0,0.0,MMM,MMM,0,0,0.0
1145,Man United,Bolton,4,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,1.0,17.0,1.0,-16.0,0.0,0.0,MMM,MMM,0,0,0.0
1146,Portsmouth,Aston Villa,2,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,18.0,16.0,1.0,2.0,0.0,0.0,MMM,MMM,0,0,0.0
1147,Charlton,Man City,0,3,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,12.0,9.0,1.0,3.0,0.0,0.0,MMM,MMM,0,0,0.0
1148,Leeds,Newcastle,2,2,D,0,0,0,0,0.0,0.0,M,M,M,M,M,M,15.0,3.0,1.0,12.0,0.0,0.0,MMM,MMM,0,0,0.0
1149,Liverpool,Chelsea,1,2,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,5.0,4.0,1.0,1.0,0.0,0.0,MMM,MMM,0,0,0.0
1150,Bolton,Blackburn,2,2,D,0,5,4,1,0.0,1.5,L,M,M,W,M,M,17.0,6.0,2.0,11.0,-2.0,2.0,LMM,WMM,0,3,-1.5
1151,Chelsea,Leicester,2,1,H,2,2,1,2,1.5,0.5,W,M,M,D,M,M,4.0,18.0,2.0,-14.0,0.5,0.0,WMM,DMM,3,1,1.0
1152,Everton,Fulham,3,1,H,1,3,2,2,0.0,1.5,L,M,M,W,M,M,7.0,14.0,2.0,-7.0,-0.5,0.5,LMM,WMM,0,3,-1.5
1153,Man City,Portsmouth,1,1,D,3,2,0,1,1.5,1.5,W,M,M,W,M,M,9.0,18.0,2.0,-9.0,1.5,0.5,WMM,WMM,3,3,0.0
1154,Newcastle,Man United,1,2,A,2,4,2,0,0.5,1.5,D,M,M,W,M,M,3.0,1.0,2.0,2.0,0.0,2.0,DMM,WMM,1,3,-1.0
1155,Southampton,Birmingham,0,0,D,2,1,2,0,0.5,1.5,D,M,M,W,M,M,8.0,13.0,2.0,-5.0,0.0,0.5,DMM,WMM,1,3,-1.0
1156,Tottenham,Leeds,2,1,H,0,2,1,2,0.0,0.5,L,M,M,D,M,M,10.0,15.0,2.0,-5.0,-0.5,0.0,LMM,DMM,0,1,-0.5
1157,Wolves,Charlton,0,4,A,1,0,5,3,0.0,0.0,L,M,M,L,M,M,18.0,12.0,2.0,6.0,-2.0,-1.5,LMM,LMM,0,0,0.0
1158,Aston Villa,Liverpool,0,0,D,1,1,2,2,0.0,0.0,L,M,M,L,M,M,16.0,5.0,2.0,11.0,-0.5,-0.5,LMM,LMM,0,0,0.0
1159,Middlesbrough,Arsenal,0,4,A,2,2,3,1,0.0,1.5,L,M,M,W,M,M,11.0,2.0,2.0,9.0,-0.5,0.5,LMM,WMM,0,3,-1.5
1160,Blackburn,Man City,2,3,A,7,4,3,1,1.3333333333333333,1.3333333333333333,D,W,M,D,W,M,6.0,9.0,3.0,-3.0,1.3333333333333333,1.0,DWM,DWM,4,4,0.0
1161,Charlton,Everton,2,2,D,4,4,3,3,1.0,1.0,W,L,M,W,L,M,12.0,7.0,3.0,5.0,0.3333333333333333,0.3333333333333333,WLM,WLM,3,3,0.0
1162,Leeds,Southampton,0,0,D,3,2,4,2,0.3333333333333333,0.6666666666666666,L,D,M,D,D,M,15.0,8.0,3.0,7.0,-0.3333333333333333,0.0,LDM,DDM,1,2,-0.3333333333333333
1163,Leicester,Middlesbrough,0,0,D,3,2,4,7,0.3333333333333333,0.0,L,D,M,L,L,M,18.0,11.0,3.0,7.0,-0.3333333333333333,-1.6666666666666667,LDM,LLM,1,0,0.3333333333333333
1164,Portsmouth,Bolton,4,0,H,3,2,2,6,1.3333333333333333,0.3333333333333333,D,W,M,D,L,M,18.0,17.0,3.0,1.0,0.3333333333333333,-1.3333333333333333,DWM,DLM,4,1,1.0
1165,Arsenal,Aston Villa,2,0,H,6,1,1,2,2.0,0.3333333333333333,W,W,M,D,L,M,2.0,16.0,3.0,-14.0,1.6666666666666667,-0.3333333333333333,WWM,DLM,6,1,1.6666666666666667
1166,Liverpool,Tottenham,0,0,D,1,2,2,2,0.3333333333333333,1.0,D,L,M,W,L,M,5.0,10.0,3.0,-5.0,-0.3333333333333333,0.0,DLM,WLM,1,3,-0.6666666666666666
1167,Man United,Wolves,1,0,H,6,1,1,9,2.0,0.0,W,W,M,L,L,M,1.0,18.0,3.0,-17.0,1.6666666666666667,-2.6666666666666665,WWM,LLM,6,0,2.0
1168,Aston Villa,Leicester,3,1,H,1,3,2,4,0.3333333333333333,0.3333333333333333,D,L,M,L,D,M,16.0,18.0,3.0,-2.0,-0.3333333333333333,-0.3333333333333333,DLM,LDM,1,1,0.0
1169,Bolton,Charlton,0,0,D,2,4,6,3,0.3333333333333333,1.0,D,L,M,W,L,M,17.0,12.0,3.0,5.0,-1.3333333333333333,0.3333333333333333,DLM,WLM,1,3,-0.6666666666666666
1170,Chelsea,Blackburn,2,2,D,6,9,4,6,1.75,1.0,D,W,W,L,D,W,4.0,6.0,4.0,-2.0,0.5,0.75,DWW,LDW,7,4,0.75
1171,Everton,Liverpool,0,3,A,6,1,5,2,1.0,0.5,D,W,L,D,D,L,7.0,5.0,4.0,2.0,0.25,-0.25,DWL,DDL,4,2,0.5
1172,Middlesbrough,Leeds,2,3,A,2,3,7,4,0.25,0.5,D,L,L,D,L,D,11.0,15.0,4.0,-4.0,-1.25,-0.25,DLL,DLD,1,2,-0.25
1173,Newcastle,Birmingham,0,1,A,3,2,5,0,0.25,1.75,L,L,D,W,D,W,3.0,13.0,4.0,-10.0,-0.5,0.5,LLD,WDW,1,7,-1.5
1174,Tottenham,Fulham,0,3,A,2,7,2,5,1.0,1.5,D,W,L,W,L,W,10.0,14.0,4.0,-4.0,0.0,0.5,DWL,WLW,4,6,-0.5
1175,Wolves,Portsmouth,0,0,D,1,7,10,2,0.0,1.75,L,L,L,W,D,W,18.0,18.0,4.0,0.0,-2.25,1.25,LLL,WDW,0,7,-1.75
1176,Man City,Arsenal,1,2,A,7,8,3,1,1.75,2.25,W,D,W,W,W,W,9.0,2.0,4.0,7.0,1.0,1.75,WDW,WWW,7,9,-0.5
1177,Southampton,Man United,1,0,H,2,7,2,1,0.75,2.25,D,D,D,W,W,W,8.0,1.0,4.0,7.0,0.0,1.5,DDD,WWW,3,9,-1.5
1178,Arsenal,Portsmouth,1,1,D,8,7,1,2,2.25,1.75,W,W,W,W,D,W,2.0,18.0,4.0,-16.0,1.75,1.25,WWW,WDW,9,7,0.5
1179,Blackburn,Liverpool,1,3,A,9,1,6,2,1.0,0.5,L,D,W,D,D,L,6.0,5.0,4.0,1.0,0.75,-0.25,LDW,DDL,4,2,0.5
1180,Bolton,Middlesbrough,2,0,H,2,4,10,10,0.4,0.2,D,L,D,L,D,L,17.0,11.0,5.0,6.0,-1.6,-1.2,DLD,LDL,2,1,0.2
1181,Charlton,Man United,0,2,A,6,7,5,2,1.0,1.8,D,D,W,L,W,W,12.0,1.0,5.0,11.0,0.2,1.0,DDW,LWW,5,6,-0.2
1182,Chelsea,Tottenham,4,2,H,10,2,6,5,2.0,0.8,W,D,W,L,D,W,4.0,10.0,5.0,-6.0,0.8,-0.6,WDW,LDW,7,4,0.6
1183,Everton,Newcastle,2,2,D,6,5,8,7,0.8,0.4,L,D,W,D,L,L,7.0,3.0,5.0,4.0,-0.4,-0.4,LDW,DLL,4,1,0.6
1184,Southampton,Wolves,2,0,H,3,1,2,10,1.2,0.2,W,D,D,D,L,L,8.0,18.0,5.0,-10.0,0.2,-1.8,WDD,DLL,5,1,0.8
1185,Birmingham,Fulham,2,2,D,4,9,2,7,1.6,1.4,D,W,D,D,W,L,13.0,14.0,5.0,-1.0,0.4,0.4,DWD,DWL,5,4,0.2
1186,Man City,Aston Villa,4,1,H,8,4,5,5,1.4,0.8,L,W,D,W,L,D,9.0,16.0,5.0,-7.0,0.6,-0.2,LWD,WLD,4,4,0.0
1187,Leicester,Leeds,4,0,H,4,6,7,6,0.4,1.0,L,D,L,W,D,L,18.0,15.0,5.0,3.0,-0.6,0.0,LDL,WDL,1,4,-0.6
1188,Aston Villa,Charlton,2,1,H,4,6,5,5,0.8,1.0,W,L,D,D,D,W,16.0,12.0,5.0,4.0,-0.2,0.2,WLD,DDW,4,5,-0.2
1189,Fulham,Man City,2,2,D,9,8,7,5,1.4,1.4,D,W,L,L,W,D,14.0,9.0,5.0,5.0,0.4,0.6,DWL,LWD,4,4,0.0
1190,Leeds,Birmingham,0,2,A,6,6,10,2,0.8333333333333334,1.8333333333333333,L,W,D,W,D,W,15.0,13.0,6.0,2.0,-0.6666666666666666,0.6666666666666666,LWD,WDW,4,7,-0.5
1191,Liverpool,Leicester,2,1,H,7,8,3,7,1.3333333333333333,0.8333333333333334,W,W,D,W,L,D,5.0,18.0,6.0,-13.0,0.6666666666666666,0.16666666666666666,WWD,WLD,7,4,0.5
1192,Newcastle,Bolton,0,0,D,5,4,7,10,0.5,0.8333333333333334,D,D,L,W,D,L,3.0,17.0,6.0,-14.0,-0.3333333333333333,-1.0,DDL,WDL,2,4,-0.3333333333333333
1193,Portsmouth,Blackburn,1,2,A,8,12,3,11,1.5,0.8333333333333334,D,D,W,L,D,L,18.0,6.0,6.0,12.0,0.8333333333333334,0.16666666666666666,DDW,LDL,5,1,0.6666666666666666
1194,Tottenham,Southampton,1,3,A,4,5,9,2,0.6666666666666666,1.5,L,L,D,W,W,D,10.0,8.0,6.0,2.0,-0.8333333333333334,0.5,LLD,WWD,1,7,-1.0
1195,Wolves,Chelsea,0,5,A,1,15,12,6,0.16666666666666666,2.1666666666666665,L,D,L,W,W,D,18.0,4.0,6.0,14.0,-1.8333333333333333,1.5,LDL,WWD,1,7,-1.0
1196,Man United,Arsenal,0,0,D,9,11,2,3,2.0,2.1666666666666665,W,L,W,D,W,W,1.0,2.0,6.0,-1.0,1.1666666666666667,1.3333333333333333,WLW,DWW,6,7,-0.16666666666666666
1197,Middlesbrough,Everton,1,0,H,4,8,12,10,0.16666666666666666,0.8333333333333334,L,L,D,D,L,D,11.0,7.0,6.0,4.0,-1.3333333333333333,-0.3333333333333333,LLD,DLD,1,2,-0.16666666666666666
1198,Arsenal,Newcastle,3,2,H,11,5,3,7,2.1666666666666665,0.5,D,W,W,D,D,L,2.0,3.0,6.0,-1.0,1.3333333333333333,-0.3333333333333333,DWW,DDL,7,2,0.8333333333333334
1199,Birmingham,Portsmouth,2,0,H,6,8,2,3,1.8333333333333333,1.5,W,D,W,D,D,W,13.0,18.0,6.0,-5.0,0.6666666666666666,0.8333333333333334,WDW,DDW,7,5,0.3333333333333333
1200,Bolton,Wolves,1,1,D,4,1,10,17,0.8571428571428571,0.14285714285714285,D,W,D,L,L,D,17.0,18.0,7.0,-1.0,-0.8571428571428571,-2.2857142857142856,DWD,LLD,5,1,0.5714285714285714
1201,Chelsea,Aston Villa,1,0,H,16,7,6,10,2.2857142857142856,1.0,W,W,W,W,L,W,4.0,16.0,7.0,-12.0,1.4285714285714286,-0.42857142857142855,WWW,WLW,9,6,0.42857142857142855
1202,Leicester,Man United,1,4,A,9,9,9,2,0.7142857142857143,1.8571428571428572,L,W,L,D,W,L,18.0,1.0,7.0,17.0,0.0,1.0,LWL,DWL,3,4,-0.14285714285714285
1203,Southampton,Middlesbrough,0,1,A,8,5,3,12,1.7142857142857142,0.5714285714285714,W,W,W,W,L,L,8.0,11.0,7.0,-3.0,0.7142857142857143,-1.0,WWW,WLL,9,3,0.8571428571428571
1204,Blackburn,Fulham,0,2,A,14,13,12,9,1.1428571428571428,1.5714285714285714,W,L,D,W,D,D,6.0,14.0,7.0,-8.0,0.2857142857142857,0.5714285714285714,WLD,WDD,4,5,-0.14285714285714285
1205,Charlton,Liverpool,3,2,H,7,9,9,4,0.7142857142857143,1.5714285714285714,L,L,D,W,W,W,12.0,5.0,7.0,7.0,-0.2857142857142857,0.7142857142857143,LLD,WWW,1,9,-1.1428571428571428
1206,Everton,Leeds,4,0,H,8,6,11,12,0.7142857142857143,0.7142857142857143,L,D,L,L,L,W,7.0,15.0,7.0,-8.0,-0.42857142857142855,-0.8571428571428571,LDL,LLW,1,3,-0.2857142857142857
1207,Man City,Tottenham,0,0,D,14,5,8,12,1.5714285714285714,0.5714285714285714,D,W,L,L,L,L,9.0,10.0,7.0,-1.0,0.8571428571428571,-1.0,DWL,LLL,4,0,0.5714285714285714
1208,Fulham,Leicester,2,0,H,13,9,9,9,1.5714285714285714,0.7142857142857143,W,D,D,L,W,L,14.0,18.0,7.0,-4.0,0.5714285714285714,0.0,WDD,LWL,5,3,0.2857142857142857
1209,Leeds,Blackburn,2,1,H,6,14,12,12,0.7142857142857143,1.1428571428571428,L,L,W,W,L,D,15.0,6.0,7.0,9.0,-0.8571428571428571,0.2857142857142857,LLW,WLD,3,4,-0.14285714285714285
1210,Liverpool,Arsenal,1,2,A,11,14,7,5,1.375,2.125,L,W,W,W,D,D,5.0,2.0,8.0,3.0,0.5,1.125,LWW,WDD,6,5,0.125
1211,Man United,Birmingham,3,0,H,13,8,3,5,2.0,1.75,W,D,W,L,W,W,1.0,13.0,8.0,-12.0,1.25,0.375,WDW,LWW,7,6,0.125
1212,Newcastle,Southampton,1,0,H,8,8,10,4,0.75,1.5,W,L,D,L,W,W,3.0,8.0,8.0,-5.0,-0.25,0.5,WLD,LWW,4,6,-0.25
1213,Portsmouth,Charlton,1,2,A,9,10,7,11,1.125,1.0,L,L,D,W,L,L,18.0,12.0,8.0,6.0,0.25,-0.125,LLD,WLL,1,3,-0.25
1214,Tottenham,Everton,3,0,H,5,12,12,11,0.625,1.0,D,L,L,W,L,D,10.0,7.0,8.0,3.0,-0.875,0.125,DLL,WLD,1,4,-0.375
1215,Wolves,Man City,1,0,H,2,14,18,8,0.25,1.5,D,L,L,D,D,W,18.0,9.0,8.0,9.0,-2.0,0.75,DLL,DDW,1,5,-0.5
1216,Aston Villa,Bolton,1,1,D,7,5,11,11,0.875,0.875,L,W,L,D,D,W,16.0,17.0,8.0,-1.0,-0.5,-0.75,LWL,DDW,3,5,-0.25
1217,Middlesbrough,Chelsea,1,2,A,6,18,12,7,0.875,2.375,W,W,L,W,W,W,11.0,4.0,8.0,7.0,-0.75,1.375,WWL,WWW,6,9,-0.375
1218,Birmingham,Chelsea,0,0,D,8,18,5,7,1.75,2.375,L,W,W,W,W,W,13.0,4.0,8.0,9.0,0.375,1.375,LWW,WWW,6,9,-0.375
1219,Arsenal,Chelsea,2,1,H,14,18,5,7,2.125,2.375,W,D,D,W,W,W,2.0,4.0,8.0,-2.0,1.125,1.375,WDD,WWW,5,9,-0.5
1220,Fulham,Wolves,0,0,D,15,3,9,18,1.6666666666666667,0.5555555555555556,D,W,W,W,D,L,14.0,18.0,9.0,-4.0,0.6666666666666666,-1.6666666666666667,DWW,WDL,7,4,0.3333333333333333
1221,Leeds,Man United,0,1,A,8,16,17,3,0.8888888888888888,2.111111111111111,W,L,L,W,W,D,15.0,1.0,9.0,14.0,-1.0,1.4444444444444444,WLL,WWD,3,7,-0.4444444444444444
1222,Man City,Bolton,6,2,H,14,6,9,12,1.3333333333333333,0.8888888888888888,L,D,D,D,D,D,9.0,17.0,9.0,-8.0,0.5555555555555556,-0.6666666666666666,LDD,DDD,2,3,-0.1111111111111111
